,const,chocolate,fruity,caramel,peanutyalmondy,nougat,crispedricewafer,hard,bar,pluribus,sugarpercent,pricepercent,prediction_winpercent
7770,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7070707070707072,1.0176887239965164
7771,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7171717171717172,1.017006007598164
7772,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7272727272727273,1.0163232911998115
7773,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7373737373737375,1.015640574801459
7774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7474747474747475,1.0149578584031065
7775,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7575757575757577,1.0142751420047538
7776,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7676767676767677,1.0135924256064013
7777,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,1.0129097092080488
7778,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.787878787878788,1.0122269928096963
7779,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.797979797979798,1.0115442764113438
7780,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8080808080808082,1.0108615600129913
7781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8181818181818182,1.0101788436146388
7782,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8282828282828284,1.0094961272162861
7783,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8383838383838385,1.0088134108179336
7784,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8484848484848485,1.0081306944195811
7785,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8585858585858587,1.0074479780212287
7786,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8686868686868687,1.0067652616228762
7787,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8787878787878789,1.0060825452245237
7788,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.888888888888889,1.005399828826171
7789,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.8989898989898991,1.0047171124278185
7790,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9090909090909092,1.004034396029466
7791,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9191919191919192,1.0033516796311135
7792,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9292929292929294,1.002668963232761
7793,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9393939393939394,1.0019862468344085
7794,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9494949494949496,1.0013035304360558
7795,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9595959595959597,1.0006208140377033
7796,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9696969696969697,0.9999380976393508
7797,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.9797979797979799,0.9992553812409983
7798,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.98989898989899,0.9985726648426458
7799,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.9978899484442932
7800,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.0,1.0662604596913026
7801,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.010101010101010102,1.06557774329295
7802,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.020202020202020204,1.0648950268945976
7803,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.030303030303030304,1.064212310496245
7804,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.04040404040404041,1.0635295940978926
7805,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.05050505050505051,1.0628468776995401
7806,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.06060606060606061,1.0621641613011874
7807,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.07070707070707072,1.061481444902835
7808,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.08080808080808081,1.0607987285044824
7809,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.09090909090909091,1.06011601210613
7810,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.10101010101010102,1.0594332957077774
7811,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.11111111111111112,1.058750579309425
7812,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.12121212121212122,1.0580678629110722
7813,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.13131313131313133,1.0573851465127198
7814,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.14141414141414144,1.0567024301143673
7815,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.15151515151515152,1.0560197137160148
7816,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.16161616161616163,1.0553369973176623
7817,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.17171717171717174,1.0546542809193098
7818,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.18181818181818182,1.053971564520957
7819,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.19191919191919193,1.0532888481226046
7820,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.20202020202020204,1.052606131724252
7821,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.21212121212121213,1.0519234153258996
7822,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.22222222222222224,1.0512406989275471
7823,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.23232323232323235,1.0505579825291946
7824,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.24242424242424243,1.049875266130842
7825,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.25252525252525254,1.0491925497324894
7826,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.26262626262626265,1.048509833334137
7827,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.27272727272727276,1.0478271169357845
7828,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.2828282828282829,1.047144400537432
7829,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.29292929292929293,1.0464616841390795
7830,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.30303030303030304,1.045778967740727
7831,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.31313131313131315,1.0450962513423743
7832,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.32323232323232326,1.0444135349440218
7833,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.33333333333333337,1.0437308185456693
7834,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.3434343434343435,1.0430481021473168
7835,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.3535353535353536,1.0423653857489643
7836,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.36363636363636365,1.0416826693506118
7837,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.37373737373737376,1.0409999529522591
7838,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.38383838383838387,1.0403172365539066
7839,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.393939393939394,1.0396345201555541
7840,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4040404040404041,1.0389518037572016
7841,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4141414141414142,1.0382690873588492
7842,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.42424242424242425,1.0375863709604967
7843,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.43434343434343436,1.036903654562144
7844,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4444444444444445,1.0362209381637915
7845,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4545454545454546,1.035538221765439
7846,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4646464646464647,1.0348555053670865
7847,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.4747474747474748,1.034172788968734
7848,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.48484848484848486,1.0334900725703815
7849,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.494949494949495,1.0328073561720288
7850,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5050505050505051,1.0321246397736763
7851,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5151515151515152,1.0314419233753238
7852,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5252525252525253,1.0307592069769713
7853,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5353535353535354,1.0300764905786188
7854,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5454545454545455,1.0293937741802663
7855,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5555555555555556,1.0287110577819139
7856,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5656565656565657,1.0280283413835611
7857,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5757575757575758,1.0273456249852086
7858,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.5858585858585859,1.0266629085868562
7859,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.595959595959596,1.0259801921885037
7860,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6060606060606061,1.0252974757901512
7861,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6161616161616162,1.0246147593917987
7862,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6262626262626263,1.023932042993446
7863,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6363636363636365,1.0232493265950935
7864,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6464646464646465,1.022566610196741
7865,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6565656565656566,1.0218838937983885
7866,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6666666666666667,1.021201177400036
7867,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.6767676767676768,1.0205184610016835
7868,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.686868686868687,1.0198357446033308
7869,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.696969696969697,1.0191530282049783
7870,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7070707070707072,1.0184703118066258
7871,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7171717171717172,1.0177875954082733
7872,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7272727272727273,1.0171048790099209
7873,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7373737373737375,1.0164221626115684
7874,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7474747474747475,1.0157394462132157
7875,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7575757575757577,1.0150567298148632
7876,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7676767676767677,1.0143740134165107
7877,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.7777777777777778,1.0136912970181582
7878,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.787878787878788,1.0130085806198057
7879,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.797979797979798,1.0123258642214532
7880,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8080808080808082,1.0116431478231007
7881,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8181818181818182,1.010960431424748
7882,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8282828282828284,1.0102777150263955
7883,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8383838383838385,1.009594998628043
7884,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8484848484848485,1.0089122822296905
7885,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8585858585858587,1.008229565831338
7886,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8686868686868687,1.0075468494329856
7887,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8787878787878789,1.0068641330346328
7888,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.888888888888889,1.0061814166362804
7889,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.8989898989898991,1.0054987002379279
7890,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9090909090909092,1.0048159838395754
7891,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9191919191919192,1.0041332674412229
7892,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9292929292929294,1.0034505510428704
7893,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9393939393939394,1.0027678346445177
7894,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9494949494949496,1.0020851182461652
7895,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9595959595959597,1.0014024018478127
7896,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9696969696969697,1.0007196854494602
7897,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.9797979797979799,1.0000369690511077
7898,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,0.98989898989899,0.9993542526527551
7899,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.787878787878788,1.0,0.9986715362544026
7900,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.0,1.067042047501412
7901,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.010101010101010102,1.0663593311030595
7902,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.020202020202020204,1.065676614704707
7903,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.030303030303030304,1.0649938983063545
7904,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.04040404040404041,1.0643111819080018
7905,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.05050505050505051,1.0636284655096493
7906,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.06060606060606061,1.0629457491112968
7907,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.07070707070707072,1.0622630327129443
7908,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.08080808080808081,1.0615803163145918
7909,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.09090909090909091,1.0608975999162393
7910,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.10101010101010102,1.0602148835178866
7911,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.11111111111111112,1.0595321671195341
7912,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.12121212121212122,1.0588494507211816
7913,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.13131313131313133,1.0581667343228292
7914,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.14141414141414144,1.0574840179244767
7915,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.15151515151515152,1.0568013015261242
7916,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.16161616161616163,1.0561185851277717
7917,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.17171717171717174,1.055435868729419
7918,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.18181818181818182,1.0547531523310665
7919,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.19191919191919193,1.054070435932714
7920,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.20202020202020204,1.0533877195343615
7921,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.21212121212121213,1.052705003136009
7922,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.22222222222222224,1.0520222867376565
7923,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.23232323232323235,1.0513395703393038
7924,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.24242424242424243,1.0506568539409513
7925,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.25252525252525254,1.0499741375425988
7926,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.26262626262626265,1.0492914211442463
7927,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.27272727272727276,1.0486087047458938
7928,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.2828282828282829,1.0479259883475414
7929,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.29292929292929293,1.0472432719491886
7930,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.30303030303030304,1.0465605555508362
7931,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.31313131313131315,1.0458778391524837
7932,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.32323232323232326,1.0451951227541312
7933,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.33333333333333337,1.0445124063557787
7934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.3434343434343435,1.0438296899574262
7935,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.3535353535353536,1.0431469735590735
7936,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.36363636363636365,1.042464257160721
7937,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.37373737373737376,1.0417815407623685
7938,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.38383838383838387,1.041098824364016
7939,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.393939393939394,1.0404161079656635
7940,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4040404040404041,1.039733391567311
7941,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4141414141414142,1.0390506751689585
7942,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.42424242424242425,1.0383679587706058
7943,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.43434343434343436,1.0376852423722533
7944,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4444444444444445,1.0370025259739009
7945,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4545454545454546,1.0363198095755484
7946,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4646464646464647,1.0356370931771959
7947,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.4747474747474748,1.0349543767788434
7948,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.48484848484848486,1.0342716603804907
7949,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.494949494949495,1.0335889439821382
7950,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5050505050505051,1.0329062275837857
7951,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5151515151515152,1.0322235111854332
7952,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5252525252525253,1.0315407947870807
7953,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5353535353535354,1.0308580783887282
7954,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5454545454545455,1.0301753619903755
7955,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5555555555555556,1.029492645592023
7956,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5656565656565657,1.0288099291936705
7957,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5757575757575758,1.028127212795318
7958,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.5858585858585859,1.0274444963969656
7959,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.595959595959596,1.026761779998613
7960,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6060606060606061,1.0260790636002604
7961,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6161616161616162,1.0253963472019079
7962,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6262626262626263,1.0247136308035554
7963,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6363636363636365,1.0240309144052029
7964,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6464646464646465,1.0233481980068504
7965,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6565656565656566,1.022665481608498
7966,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6666666666666667,1.0219827652101454
7967,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.6767676767676768,1.0213000488117927
7968,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.686868686868687,1.0206173324134402
7969,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.696969696969697,1.0199346160150877
7970,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7070707070707072,1.0192518996167352
7971,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7171717171717172,1.0185691832183827
7972,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7272727272727273,1.0178864668200303
7973,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7373737373737375,1.0172037504216775
7974,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7474747474747475,1.016521034023325
7975,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7575757575757577,1.0158383176249726
7976,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7676767676767677,1.01515560122662
7977,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.797979797979798,0.7777777777777778,1.0144728848282676
